YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W12,2722,0,640,0,74400,AT,8901064,AT,Age50_59,MOD,1396889
2021-W12,10575,0,11,0,19200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W12,7232,0,3096,0,128700,AT,8901064,AT,Age60_69,COM,1016016
2021-W12,2354,0,716,0,74400,AT,8901064,AT,Age60_69,MOD,1016016
2021-W12,12647,0,6,0,19200,AT,8901064,AT,Age70_79,AZ,769199
2021-W12,17935,0,5896,0,128700,AT,8901064,AT,Age70_79,COM,769199
2021-W12,5861,0,695,0,74400,AT,8901064,AT,Age70_79,MOD,769199
2021-W12,4168,0,13,0,19200,AT,8901064,AT,Age80+,AZ,474047
2021-W12,10974,0,62977,0,128700,AT,8901064,AT,Age80+,COM,474047
2021-W12,1898,0,259,0,74400,AT,8901064,AT,Age80+,MOD,474047
2020-W53,611,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2020-W53,183,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2020-W53,794,,0,0,9750,BE,11522440,BE,ALL,COM,9202196
2020-W53,15,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2020-W53,100,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2020-W53,68,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2020-W53,61,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2020-W53,76,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2020-W53,474,,0,0,,BE,11522440,BE,Age80+,COM,656762
2020-W53,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2020-W53,210,,0,0,,BE,11522440,BE,HCW,COM,
2020-W53,584,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W01,19918,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W01,6617,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W01,26535,,0,0,162825,BE,11522440,BE,ALL,COM,9202196
2021-W01,320,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W01,3895,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W01,2393,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W01,2114,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W01,3305,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W01,14499,,0,0,,BE,11522440,BE,Age80+,COM,656762
2021-W01,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W01,7741,,0,0,,BE,11522440,BE,HCW,COM,
2021-W01,18794,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W02,71594,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W02,2,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W02,25787,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W02,1,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W02,97381,,0,0,97500,BE,11522440,BE,ALL,COM,9202196
2021-W02,3,,0,0,8400,BE,11522440,BE,ALL,MOD,9202196
2021-W02,1753,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W02,0,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W02,14899,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W02,1,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W02,9063,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W02,0,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W02,7154,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W02,0,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W02,0,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W02,10949,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W02,2,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W02,53491,,0,0,,BE,11522440,BE,Age80+,COM,656762
2021-W02,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W02,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W02,1,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W02,29729,,0,0,,BE,11522440,BE,HCW,COM,
2021-W02,67652,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W02,2,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W03,403,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W03,51464,,582,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W03,64368,,170,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W03,3971,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W03,115832,,752,0,86580,BE,11522440,BE,ALL,COM,9202196
2021-W03,4374,,0,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W03,6535,,15,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W03,240,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W03,37980,,94,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W03,2636,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W03,1095,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W03,19085,,61,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W03,11750,,57,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W03,375,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W03,26,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W03,9394,,73,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W03,2,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W03,30320,,452,0,,BE,11522440,BE,Age80+,COM,656762
2021-W03,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W03,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W03,4279,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W03,71566,,198,0,,BE,11522440,BE,HCW,COM,
2021-W03,44266,,554,0,,BE,11522440,BE,LTCF,COM,
2021-W03,95,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W04,19079,,18319,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W04,171,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W04,44287,,6182,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W04,1481,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W04,1652,,0,0,13200,BE,11522440,BE,ALL,MOD,9202196
2021-W04,63366,,24501,0,78390,BE,11522440,BE,ALL,COM,9202196
2021-W04,4717,,283,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W04,93,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W04,26223,,3651,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W04,973,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W04,12759,,2240,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W04,415,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W04,166,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W04,7013,,1982,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W04,4,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W04,3849,,3056,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W04,8217,,13281,0,,BE,11522440,BE,Age80+,COM,656762
2021-W04,1,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W04,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W04,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W04,1619,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W04,48921,,7255,0,,BE,11522440,BE,HCW,COM,
2021-W04,14445,,17246,0,,BE,11522440,BE,LTCF,COM,
2021-W04,33,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W05,1258,,5,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W05,10364,,68012,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W05,23557,,24235,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W05,8286,,5,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W05,0,,0,0,48000,BE,11522440,BE,ALL,AZ,9202196
2021-W05,33921,,92247,0,97110,BE,11522440,BE,ALL,COM,9202196
2021-W05,9544,,10,0,25200,BE,11522440,BE,ALL,MOD,9202196
2021-W05,551,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W05,2015,,1599,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W05,14320,,13968,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W05,5378,,4,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W05,7073,,8610,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W05,2357,,1,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W05,1144,,2,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W05,3988,,6770,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W05,100,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W05,1987,,10367,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W05,14,,3,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W05,4389,,50875,0,,BE,11522440,BE,Age80+,COM,656762
2021-W05,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W05,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W05,26325,,27968,0,,BE,11522440,BE,HCW,COM,
2021-W05,9212,,7,0,,BE,11522440,BE,HCW,MOD,
2021-W05,7596,,64279,0,,BE,11522440,BE,LTCF,COM,
2021-W05,332,,3,0,,BE,11522440,BE,LTCF,MOD,
2021-W06,5944,,49938,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W06,3,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W06,1414,,3,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W06,300,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W06,7774,,8,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W06,16712,,60792,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W06,22656,,110730,0,98280,BE,11522440,BE,ALL,COM,9202196
2021-W06,303,,0,0,57600,BE,11522440,BE,ALL,AZ,9202196
2021-W06,9188,,11,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W06,1295,,6175,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W06,23,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W06,422,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W06,239,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W06,9976,,35670,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W06,4645,,4,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W06,38,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W06,5380,,18247,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W06,2707,,4,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W06,2806,,11429,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W06,1226,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W06,3,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W06,1125,,9143,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W06,0,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W06,168,,2,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W06,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W06,2013,,29366,0,,BE,11522440,BE,Age80+,COM,656762
2021-W06,20,,1,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W06,303,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W06,18648,,67758,0,,BE,11522440,BE,HCW,COM,
2021-W06,8755,,8,0,,BE,11522440,BE,HCW,MOD,
2021-W06,433,,3,0,,BE,11522440,BE,LTCF,MOD,
2021-W06,0,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W06,4008,,42972,0,,BE,11522440,BE,LTCF,COM,
2021-W07,233,,339,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W07,6447,,18721,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W07,5,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W07,10154,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W07,573,,3077,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W07,30375,,43330,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W07,10159,,0,0,96000,BE,11522440,BE,ALL,AZ,9202196
2021-W07,36822,,62051,0,117000,BE,11522440,BE,ALL,COM,9202196
2021-W07,806,,3416,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W07,3143,,4607,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W07,726,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W07,35,,159,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W07,341,,2047,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W07,6652,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W07,18761,,25695,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W07,2772,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W07,197,,871,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W07,8423,,12489,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W07,5,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W07,4360,,6861,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W07,169,,320,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W07,0,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W07,1203,,3724,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W07,52,,19,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W07,12,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W07,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W07,884,,8136,0,,BE,11522440,BE,Age80+,COM,656762
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W07,685,,3344,0,,BE,11522440,BE,HCW,MOD,
2021-W07,33606,,47872,0,,BE,11522440,BE,HCW,COM,
2021-W07,10158,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W07,1,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W07,121,,72,0,,BE,11522440,BE,LTCF,MOD,
2021-W07,3216,,14179,0,,BE,11522440,BE,LTCF,COM,
2021-W08,239,,181,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W08,8579,,9942,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W08,49,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W08,234,,1728,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W08,45476,,22731,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W08,33996,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W08,473,,1909,0,48000,BE,11522440,BE,ALL,MOD,9202196
2021-W08,34045,,0,0,88800,BE,11522440,BE,ALL,AZ,9202196
2021-W08,54055,,32673,0,120510,BE,11522440,BE,ALL,COM,9202196
2021-W08,11,,97,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W08,1858,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W08,4439,,1952,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W08,23779,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W08,26931,,13892,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W08,136,,1158,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W08,14022,,6736,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W08,8356,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W08,87,,473,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W08,88,,173,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W08,6315,,3852,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W08,39,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W08,1392,,1930,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W08,10,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W08,104,,6,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W08,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W08,872,,4160,0,,BE,11522440,BE,Age80+,COM,656762
2021-W08,47,,2,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W08,34022,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W08,50396,,25403,0,,BE,11522440,BE,HCW,COM,
2021-W08,281,,1874,0,,BE,11522440,BE,HCW,MOD,
2021-W08,23,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W08,3659,,7270,0,,BE,11522440,BE,LTCF,COM,
2021-W08,192,,35,0,,BE,11522440,BE,LTCF,MOD,
2021-W09,20270,,5361,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W09,2214,,1236,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W09,3121,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W09,60010,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W09,43354,,15936,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W09,6710,,7941,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W09,63131,,0,0,124800,BE,11522440,BE,ALL,AZ,9202196
2021-W09,63625,,21297,0,114660,BE,11522440,BE,ALL,COM,9202196
2021-W09,8924,,9177,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W09,5367,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W09,594,,526,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W09,4491,,1161,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W09,24498,,9631,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W09,40586,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W09,3788,,5170,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W09,14029,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W09,2327,,2245,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W09,14201,,5090,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W09,9171,,2635,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W09,1938,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W09,1449,,1122,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W09,4453,,972,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W09,837,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W09,544,,97,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W09,346,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W09,6646,,1754,0,,BE,11522440,BE,Age80+,COM,656762
2021-W09,221,,17,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W09,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W09,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W09,1,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W09,61229,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W09,49561,,17819,0,,BE,11522440,BE,HCW,COM,
2021-W09,7674,,8855,0,,BE,11522440,BE,HCW,MOD,
2021-W09,1250,,322,0,,BE,11522440,BE,LTCF,MOD,
2021-W09,14063,,3478,0,,BE,11522440,BE,LTCF,COM,
2021-W09,1902,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W10,26773,,6341,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W10,20014,,2,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W10,2891,,1432,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W10,3425,,7871,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W10,30356,,27783,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W10,57408,,4,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W10,6316,,9303,0,63600,BE,11522440,BE,ALL,MOD,9202196
2021-W10,57129,,34124,0,117000,BE,11522440,BE,ALL,COM,9202196
2021-W10,77422,,6,0,60000,BE,11522440,BE,ALL,AZ,9202196
2021-W10,3527,,2829,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W10,416,,428,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W10,5557,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W10,38856,,2,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W10,1809,,4733,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W10,15379,,17014,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W10,1191,,2710,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W10,11292,,7894,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W10,12954,,2,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W10,7600,,2,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W10,1138,,1237,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W10,13107,,4169,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W10,6563,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W10,891,,174,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W10,7254,,1169,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W10,6412,,1003,0,,BE,11522440,BE,Age80+,COM,656762
2021-W10,862,,21,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W10,5851,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W10,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W10,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W10,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W10,0,,8866,0,,BE,11522440,BE,HCW,MOD,
2021-W10,0,,30857,0,,BE,11522440,BE,HCW,COM,
2021-W10,0,,6,0,,BE,11522440,BE,HCW,AZ,
2021-W10,0,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W10,0,,3267,0,,BE,11522440,BE,LTCF,COM,
2021-W10,0,,437,0,,BE,11522440,BE,LTCF,MOD,
2021-W11,110889,,46,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W11,29894,,7921,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W11,17406,,230,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W11,2632,,535,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W11,43518,,85,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W11,18863,,42852,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W11,154407,,131,0,26400,BE,11522440,BE,ALL,AZ,9202196
2021-W11,20038,,765,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W11,48757,,50773,0,117000,BE,11522440,BE,ALL,COM,9202196
2021-W11,245,,33,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W11,2015,,4102,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W11,5895,,11,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W11,11001,,25384,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W11,22984,,49,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W11,1316,,323,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W11,14628,,24,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W11,1067,,179,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W11,5691,,13295,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W11,19654,,26,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W11,6744,,5982,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W11,3111,,167,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W11,10188,,1241,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W11,27000,,14,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W11,8548,,51,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W11,12962,,698,0,,BE,11522440,BE,Age80+,COM,656762
2021-W11,5747,,12,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W11,64235,,6,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W11,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W11,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W11,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W11,0,,641,0,,BE,11522440,BE,HCW,MOD,
2021-W11,0,,47548,0,,BE,11522440,BE,HCW,COM,
2021-W11,0,,104,0,,BE,11522440,BE,HCW,AZ,
2021-W11,0,,27,0,,BE,11522440,BE,LTCF,AZ,
2021-W11,0,,124,0,,BE,11522440,BE,LTCF,MOD,
2021-W11,0,,3225,0,,BE,11522440,BE,LTCF,COM,
2021-W12,6070,,203,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W12,51263,,7124,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W12,55122,,4,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W12,1031,,130,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W12,8187,,17811,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W12,9026,,7,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W12,7101,,333,0,,BE,11522440,BE,ALL,MOD,9202196
2021-W12,59450,,24935,0,,BE,11522440,BE,ALL,COM,9202196
2021-W12,64148,,11,0,,BE,11522440,BE,ALL,AZ,9202196
2021-W12,758,,1687,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W12,118,,4,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W12,972,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W12,5005,,3,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W12,4524,,10090,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W12,589,,77,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W12,3045,,4,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W12,324,,49,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W12,2895,,6012,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W12,1263,,67,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W12,4173,,2,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W12,4901,,3885,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W12,3536,,92,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W12,17148,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
